heartrate,timestamp
104.0,44746921.77316666
109.0,44746917.77316666
103.0,44746911.77316666
103.0,44746909.77316666
102.0,44746901.77316666
99.0,44746897.77316666
100.0,44746895.77316666
103.0,44746886.77316666
106.0,44746881.77316666
106.0,44746880.77316666
106.0,44746875.77316666
106.0,44746866.77316666
107.0,44746865.77316666
107.0,44746856.77316666
108.0,44746854.77316666
105.0,44746847.77316666
104.0,44746841.77316666
104.0,44746840.77316666
101.0,44746835.77316666
103.0,44746830.77316666
103.0,44746821.77316666
101.0,44746816.77316666
101.0,44746814.77316666
101.0,44746810.77316666
98.0,44746804.77316666
91.0,44746797.77316666
94.0,44746795.77316666
100.0,44746789.77316666
99.0,44746781.77316666
99.0,44746780.77316666
97.0,44746771.77316666
97.0,44746766.77316666
98.0,44746765.77316666
101.0,44746756.77316666
100.0,44746753.77316666
102.0,44746748.77316666
105.0,44746745.77316666
109.0,44746740.77316666
107.0,44746734.77316666
101.0,44746727.77316666
104.0,44746721.77316666
107.0,44746719.77316666
100.0,44746711.77316666
98.0,44746706.77316666
98.0,44746704.77316666
97.0,44746700.77316666
101.0,44746691.77316666
102.0,44746689.77316666
98.0,44746685.77316666
106.0,44746676.77316666
111.0,44746671.77316666
111.0,44746666.77316666
111.0,44746664.77316666
107.0,44746659.77316666
106.0,44746653.77316666
102.0,44746650.77316666
99.0,44746641.77316666
97.0,44746637.77316666
97.0,44746635.77316666
99.0,44746630.77316666
105.0,44746621.77316666
104.0,44746620.77316666
105.0,44746611.77316666
103.0,44746606.77316666
102.0,44746604.77316666
103.0,44746600.77316666
105.0,44746591.77316666
105.0,44746590.77316666
104.0,44746581.77316666
104.0,44746576.77316666
103.0,44746574.77316666
103.0,44746570.77316666
100.0,44746561.77316666
101.0,44746559.77316666
103.0,44746552.77316666
103.0,44746546.77316666
104.0,44746544.77316666
104.0,44746539.77316666
104.0,44746535.77316666
103.0,44746530.77316666
103.0,44746521.77316666
101.0,44746516.77316666
100.0,44746514.77316666
100.0,44746507.77316666
102.0,44746505.77316666
101.0,44746496.77316666
101.0,44746495.77316666
101.0,44746487.77316666
102.0,44746481.77316666
102.0,44746480.77316666
101.0,44746471.77316666
101.0,44746469.77316666
99.0,44746465.77316666
102.0,44746456.77316666
103.0,44746451.77316666
102.0,44746448.77316666
101.0,44746445.77316666
103.0,44746436.77316666
102.0,44746431.77316666
102.0,44746430.77316666
102.0,44746421.77316666
104.0,44746416.77316666
103.0,44746415.77316666
96.0,44746407.77316666
96.0,44746405.77316666
106.0,44746396.77316666
104.0,44746391.77316666
103.0,44746387.77316666
100.0,44746382.77316666
102.0,44746376.77316666
102.0,44746374.77316666
103.0,44746367.77316666
103.0,44746362.77316666
102.0,44746359.77316666
104.0,44746355.77316666
110.0,44746346.77316666
108.0,44746341.77316666
108.0,44746339.77316666
107.0,44746335.77316666
109.0,44746330.77316666
110.0,44746321.77316666
109.0,44746317.77316666
109.0,44746315.77316666
106.0,44746309.77316666
105.0,44746301.77316666
104.0,44746296.77316666
104.0,44746293.77316666
105.0,44746289.77316666
107.0,44746285.77316666
110.0,44746278.77316666
107.0,44746272.77316666
107.0,44746268.77316666
105.0,44746261.77316666
106.0,44746260.77316666
106.0,44746254.77316666
105.0,44746246.77316666
108.0,44746245.77316666
93.0,44746008.0402503
92.0,44746004.0402503
92.0,44745998.0402503
94.0,44745994.0402503
95.0,44745990.0402503
92.0,44745982.0402503
94.0,44745979.0402503
93.0,44745971.0402503
91.0,44745968.0402503
89.0,44745964.0402503
94.0,44745960.0402503
94.0,44745952.0402503
93.0,44745949.0402503
93.0,44745945.0402503
91.0,44745940.0402503
104.0,44745935.0402503
94.0,44745801.59457016
97.0,44745621.664670944
102.0,44745463.988274574
89.0,44745295.72417021
87.0,44745061.550160885
89.0,44744795.05148029
93.0,44744280.0491941
89.0,44744137.0505023
91.0,44743966.54659414
90.0,44743615.0440371
86.0,44743187.04429197
85.0,44743040.54495239
94.0,44742653.04452515
84.0,44742323.54090142
78.0,44742103.03890371
62.0,44741645.53711271
84.0,44741568.80255437
95.0,44741341.84787202
63.0,44741143.16765046
85.0,44740972.16647792
81.0,44740659.164182186
79.0,44740392.97069931
71.0,44740324.47103858
71.0,44739929.96643376
72.0,44739716.46510172
78.0,44739381.95880175
77.0,44738887.452240944
77.0,44738699.44540787
82.0,44738414.946477175
77.0,44738071.94612408
85.0,44737903.44612384
84.0,44737530.94638419
77.0,44737340.94668841
80.0,44736780.443535805
79.0,44736496.44393134
80.0,44736430.943980694
88.0,44735922.944591284
71.0,44735617.44485521
76.0,44735397.44517422
74.0,44734994.94579601
70.0,44734851.44602251
64.0,44734411.94692469
70.0,44734220.94721985
73.0,44734039.44821787
74.0,44733738.947942734
69.0,44733357.441384554
69.0,44732986.90851426
77.0,44732755.9083848
72.0,44732286.41169691
72.0,44732191.40785694
70.0,44731753.91004419
76.0,44731673.41071534
76.06497955322266,44731462.52888012
76.0,44731265.02968645
73.0,44730964.52963114
74.0,44730722.52838373
78.0,44730364.53027153
81.0,44730086.53149414
82.0,44729813.03378582
77.0,44729308.535820484
77.0,44728974.537921906
80.0,44728720.03844118
79.0,44728604.03898525
74.0,44728346.040300846
75.0,44727809.54169893
81.0,44727652.0427475
81.0,44727289.044428825
83.0,44726876.04421139
82.0,44726617.04384327
82.0,44726523.04432249
87.0,44726091.05439043
90.0,44725919.55985165
95.0,44725499.55753183
93.0,44725106.06011629
91.0,44725001.06400061
87.0,44724546.0635612
81.0,44724299.56609464
94.0,44723983.568169594
88.0,44723754.56953812
85.0,44723539.57063198
80.0,44723166.07320809
81.0,44722768.0790863
80.0,44722636.58625364
78.0,44722200.09408331
84.0,44721988.59581494
83.0,44721653.09731102
81.0,44721448.10368729
77.0,44721071.11019039
78.36812591552734,44720634.24277973
81.0,44720629.24277973
81.0,44720447.24410701
78.0,44720193.743673325
76.0,44720160.0
88.0,44720040.0
108.0,44719920.0
105.0,44719800.0
106.0,44719680.0
96.0,44719560.0
103.0,44719440.0
104.0,44719320.0
104.0,44719200.0
105.0,44719080.0
78.0,44718960.0
68.0,44718840.0
68.0,44718720.0
71.0,44718600.0
72.0,44717880.0
97.0,44717760.0
70.0,44713680.0
85.0,44703960.0
68.0,44703840.0
68.0,44703720.0
68.0,44698920.0
72.0,44689200.0
73.0,44689080.0
69.0,44688600.0
71.0,44688480.0
70.0,44688240.0
96.0,44687880.0
85.0,44687760.0
78.0,44687640.0
72.0,44687520.0
77.0,44687400.0
85.0,44687280.0
88.0,44687160.0
105.0,44687040.0
104.0,44686920.0
102.0,44686800.0
83.0,44686680.0
69.0,44686440.0
70.0,44685960.0
68.0,44685840.0
71.0,44685240.0
69.0,44685120.0
71.0,44684880.0
69.0,44684760.0
69.0,44684400.0
70.0,44683920.0
70.0,44683800.0
71.0,44683680.0
72.0,44683560.0
68.0,44683440.0
69.0,44683200.0
69.0,44683080.0
69.0,44682840.0
105.0,44682600.0
80.0,44682480.0
71.0,44681520.0
69.0,44681400.0
101.0,44679720.0
74.0,44679600.0
70.0,44679480.0
72.0,44679360.0
70.0,44679000.0
90.0,44678520.0
80.0,44678299.33239603
67.0,44678036.33243227
69.0,44677946.34435487
81.0,44677581.832425594
97.0,44677101.833337545
77.0,44676799.83366585
70.0,44676713.83393192
78.0,44676176.83438444
82.0,44676104.83446455
75.0,44675746.83482957
71.0,44675487.336242676
86.0,44675097.332074404
81.0,44674848.8318553
83.0,44674577.829981804
70.0,44674100.82945967
77.0,44673952.83725214
79.49566650390625,44673788.93180132
83.0,44673511.93405199
72.0,44673235.93249917
71.0,44672875.93397188
58.0,44672792.43425083
54.0,44672437.934937
70.0,44672076.93663001
87.0,44671792.70310211
79.0,44671559.52462959
85.0,44671507.53953171
85.0,44671503.53953171
84.0,44671500.53953171
85.0,44671491.53953171
85.0,44671487.53953171
86.0,44671482.53953171
85.0,44671477.53953171
83.0,44671474.53953171
83.0,44671467.53953171
83.0,44671461.53953171
83.0,44671457.53953171
82.0,44671451.53953171
83.0,44671450.53953171
88.0,44671390.53953171
87.0,44671381.53953171
88.0,44671380.53953171
91.0,44671375.53953171
92.0,44671369.53953171
92.0,44671361.53953171
92.0,44671356.53953171
90.0,44671351.53953171
91.0,44671350.53953171
74.0,44669951.414524555
71.0,44669725.41389227
76.0,44669316.91137838
69.0,44669034.40943909
69.0,44668881.90840244
69.0,44668492.40791869
68.0,44668357.4085722
71.0,44667850.4066515
73.0,44667600.40766096
68.0,44667416.42166853
68.0,44666967.91910887
70.0,44666762.41666603
72.0,44666357.43545246
69.0,44666047.43289256
70.0,44665759.430360556
75.0,44665474.428791046
71.0,44665246.426950455
77.0,44664990.925190926
71.0,44664659.42461157
75.0,44664199.928999424
80.0,44663880.92713308
69.0,44663592.42373371
72.0,44663389.42061424
68.0,44663257.41874695
69.0,44662727.91440272
71.0,44662556.91050124
99.0,44662441.168254375
87.0,44662082.97812319
78.0,44661906.97485542
75.0,44661554.973911524
81.0,44661317.43230057
81.0,44660880.4310379
83.0,44660727.43058944
82.0,44660336.42903018
80.0,44660269.42838621
90.0,44659912.92764282
92.0,44659562.4261713
88.35061645507812,44659362.527308226
88.0,44659167.52642989
79.0,44659018.0257349
93.0,44658607.5299077
92.0,44658212.52187204
91.0,44658054.51819515
92.0,44657694.01005888
96.0,44657424.5095675
87.0,44657054.008805275
78.0,44656967.00857115
82.0,44656563.51402283
94.0,44656337.51351738
80.0,44655837.014921665
81.0,44655608.01426554
80.0,44655440.0141778
84.0,44655097.51283026
81.0,44654672.51236677
84.0,44654350.51055908
84.0,44654022.008378506
81.0,44653852.00793481
84.0,44653616.00698495
75.0,44653176.00502896
75.0,44652792.0006938
85.0,44652673.00153351
71.0,44652430.49971199
70.0,44652128.49900198
71.0,44651775.99461961
77.0,44651279.49027538
65.0,44651116.98987293
77.0,44650950.98956823
74.0,44650485.47779751
72.0,44650252.9793272
69.0,44649962.97780776
67.0,44649572.47787762
75.0,44649447.47791529
69.0,44648888.42352724
67.0,44648660.422534704
62.0,44648337.421262264
65.0,44648115.42313242
68.0,44647914.42656326
63.0,44647622.43120575
71.0,44647157.93453741
72.0,44646845.93662262
72.0,44646616.44450998
72.0,44646185.94568539
66.0,44645960.45008016
72.0,44645820.45310402
67.0,44645282.960924625
64.0,44645199.96237373
65.59107971191406,44645065.5681479
62.0,44644816.56642151
77.0,44644510.06922197
73.0,44644104.092386246
64.0,44643856.09479761
72.0,44643661.10489702
74.0,44643273.10507417
75.0,44642925.10276127
72.0,44642671.60349369
76.0,44642332.604109764
79.0,44641976.10419202
80.0,44641825.1045599
78.0,44641520.60400009
84.0,44641131.10316968
81.0,44641044.1029768
84.0,44640594.10217881
92.0,44640381.10178614
83.0,44640096.10141039
83.0,44639846.10186243
87.0,44639278.10023856
87.0,44639162.59983635
87.0,44638923.1011076
87.0,44638553.09775138
86.0,44638166.09701443
89.0,44637896.09657574
87.0,44637744.09638429
78.0,44637190.5929513
95.0,44637059.34124136
91.0,44636837.161031246
72.0,44636389.659664154
76.0,44636099.15866566
71.0,44635949.65782261
65.0,44634494.83819389
64.0,44634222.338032246
59.0,44633910.837720394
57.0,44633751.337654114
51.0,44633410.800785065
52.0,44633025.80154729
50.0,44632895.80202103
57.0,44632624.304605484
56.0,44632079.80462527
50.0,44631810.80717373
52.0,44631595.80600071
54.0,44631349.80599737
58.0,44631040.80348015
58.0,44630870.803779125
55.466880798339844,44630568.93784261
51.0,44630338.93818116
51.0,44630188.93849635
52.0,44629673.934437275
50.0,44629443.93612313
50.0,44629185.061254025
53.0,44628961.062218904
47.0,44628516.06407666
46.0,44628226.06450319
46.0,44627949.43549514
52.0,44627613.55331564
47.0,44627398.554605246
47.0,44627030.55672169
49.0,44626708.56118727
47.0,44626375.44563842
48.0,44626075.445278406
46.0,44625800.44709301
47.0,44625475.44915843
46.0,44625190.45223379
46.0,44624915.456545115
45.0,44624575.45942211
47.0,44624330.46166563
45.0,44624035.46328735
47.0,44623680.470240116
52.0,44623405.473644495
52.0,44623106.484822035
51.0,44622775.48572564
51.0,44622493.48708868
49.0,44622400.48665309
52.0,44621930.48872328
52.0,44621580.49197197
52.0,44621300.4935925
51.0,44621010.49574947
50.0,44620675.49536061
49.0,44620410.49505687
48.0,44620090.497961044
49.0,44619795.49615097
51.0,44619570.4966836
59.0,44619255.4974556
58.0,44618935.498678684
59.0,44618615.49842358
59.0,44618320.50290823
53.0,44618005.500085354
53.0,44617715.50073099
51.0,44617483.99998808
47.0,44617075.50083041
48.0,44616795.5015769
48.0,44616560.502390385
48.0,44616269.50331545
45.7138557434082,44616163.62166214
47.0,44615883.62264562
45.0,44615608.62567282
46.0,44615294.63002539
47.0,44615003.63014984
47.0,44614683.63091135
45.0,44614563.63034582
48.0,44614213.63168311
67.0,44613822.629496574
50.0,44613643.62904501
49.0,44613176.004395485
49.0,44612956.00458002
48.0,44612576.00618935
48.0,44612276.00494075
48.0,44611978.00579977
48.0,44611697.00537658
48.0,44611381.0055964
48.0,44611104.50673199
49.0,44610931.005877495
49.0,44610531.00604677
50.0,44610241.006350994
54.0,44609941.00695777
53.0,44609706.0069623
54.0,44609551.007272005
56.0,44609101.00843358
51.0,44608701.01332855
49.0,44608431.01491904
50.0,44608133.0149622
50.0,44607826.01494956
50.0,44607475.019004345
51.0,44607281.018665075
50.0,44606981.01803279
49.0,44606641.01749754
47.0,44606316.01677656
53.0,44606027.01640606
51.0,44605696.015652895
54.0,44605381.01582408
49.0,44605101.5144496
49.0,44604806.01396775
52.0,44604489.88845849
50.0,44604174.38934922
50.0,44603881.8871789
50.0,44603584.88665962
49.0,44603339.88612223
50.0,44603055.8856287
52.0,44602777.69781256
56.0,44602527.19936037
75.0,44602228.200469494
64.0,44601923.69531059
66.1924057006836,44601764.298632145
54.0,44601581.29633784
55.0,44601298.299182415
55.0,44600874.30028319
53.0,44600611.301124096
61.0,44600403.80155325
56.0,44600051.30364418
53.0,44599961.30427766
51.0,44599431.308470726
65.0,44599130.30840635
67.0,44599045.81029987
64.0,44598606.31141853
63.0,44598446.31212759
64.0,44598157.31380415
69.0,44597617.817126274
65.0,44597342.31970072
64.0,44597114.323010206
61.0,44596816.338950396
73.0,44596192.34993172
72.0,44596032.350902796
74.0,44595547.861427784
75.0,44595328.863339424
73.0,44595103.36125803
75.0,44594646.36463618
78.0,44594510.739459515
75.0,44594241.989427805
69.0,44593722.991057396
67.0,44593607.99110603
63.0,44593104.992255926
64.0,44592875.992945194
65.0,44592725.993129015
71.0,44592358.994131565
68.0,44591875.994660616
66.0,44591765.99445057
62.0,44591471.00487995
69.0,44591045.99547768
62.0,44590800.99546528
87.0,44590355.37177968
67.0,44589820.873157024
77.0,44589530.86929035
76.0,44589428.856566906
72.0,44589146.37151241
72.0,44588578.8715806
66.0,44588393.37184334
64.09117126464844,44588287.9731884
60.0,44588248.97323227
79.0,44587726.973284245
84.0,44587661.96717358
78.0,44587293.973713875
79.0,44587004.97875452
82.0,44586764.97363567
81.0,44586285.97629166
75.0,44583536.47138405
64.0,44583457.47138977
70.0,44582939.47064352
77.0,44582687.9697032
78.0,44582375.969801426
69.0,44581998.96991062
66.0,44581818.97005129
68.0,44581392.96948004
68.0,44581089.97009802
67.0,44580969.971821785
66.0,44580575.970507145
66.0,44580335.47084141
68.0,44579879.97182703
65.0,44579816.97160339
69.0,44579279.9722085
71.0,44579069.47253108
60.0,44578879.47257757
64.0,44578774.97478151
61.0,44578765.97478151
60.0,44578760.97478151
58.0,44578758.97478151
56.0,44578753.97478151
57.0,44578747.97478151
56.0,44578743.97478151
57.0,44578739.97478151
58.0,44578732.97478151
58.0,44578725.97478151
57.0,44578720.97478151
57.0,44578719.97478151
59.0,44578714.97478151
62.0,44578705.97478151
63.0,44578704.97478151
65.0,44578699.97478151
67.0,44578694.97478151
72.0,44578689.97478151
84.0,44578684.97478151
84.0,44578675.97478151
84.0,44578670.97478151
88.0,44578665.97478151
92.0,44578661.97478151
96.0,44578655.97478151
97.0,44578650.97478151
97.0,44578645.97478151
96.0,44578644.97478151
97.0,44578639.97478151
93.0,44578630.97478151
94.0,44578629.97478151
94.0,44578624.97478151
87.0,44578615.97478151
84.0,44578611.97478151
80.0,44578605.97478151
78.0,44578601.97478151
79.0,44578598.97478151
81.0,44578591.97478151
82.0,44578587.97478151
84.0,44578580.97478151
85.0,44578578.97478151
84.0,44578574.97478151
75.0,44578566.97478151
75.0,44578560.97478151
75.0,44578559.97478151
75.0,44578550.97478151
75.0,44578547.97478151
76.0,44578540.97478151
77.0,44578535.97478151
75.0,44578532.97478151
80.0,44578525.97478151
80.0,44578524.97478151
78.0,44578519.97478151
82.0,44578510.97478151
82.0,44578509.97478151
83.0,44578504.97478151
83.0,44578495.97478151
82.0,44578491.97478151
83.0,44578488.97478151
87.0,44578483.97478151
88.0,44578478.97478151
83.0,44578470.97478151
83.0,44578468.97478151
82.0,44578460.97478151
84.0,44578455.97478151
85.0,44578450.97478151
85.0,44578449.97478151
87.0,44578440.97478151
86.0,44578437.97478151
84.0,44578434.97478151
85.0,44578429.97478151
82.0,44578420.97478151
82.0,44578418.97478151
79.0,44578414.97478151
78.0,44578405.97478151
74.0,44578400.97478151
75.0,44578397.97478151
76.0,44578394.97478151
76.0,44578385.97478151
75.0,44578380.97478151
78.0,44578376.97478151
78.0,44578374.97478151
73.0,44578367.97478151
73.0,44578364.97478151
75.0,44578359.97478151
76.0,44578350.97478151
76.0,44578348.97478151
72.0,44578340.97478151
73.0,44578337.97478151
73.0,44578333.97478151
73.0,44578329.97478151
71.0,44578320.97478151
71.0,44578318.97478151
71.0,44578314.97478151
75.0,44578305.97478151
76.0,44578302.97478151
77.0,44578299.97478151
74.0,44578292.97478151
73.0,44578288.97478151
75.0,44578280.97478151
76.0,44578279.97478151
73.0,44578274.97478151
77.0,44578266.97478151
76.0,44578264.97478151
79.0,44578259.97478151
77.0,44578250.97478151
76.0,44578245.97478151
75.0,44578243.97478151
74.0,44578239.97478151
74.0,44578233.97478151
74.0,44578225.97478151
74.0,44578224.97478151
76.0,44578219.97478151
77.0,44578210.97478151
76.0,44578208.97478151
74.0,44578201.97478151
72.0,44578195.97478151
73.0,44578194.97478151
74.0,44578188.97478151
74.0,44578183.97478151
75.0,44578179.97478151
76.0,44578174.97478151
80.0,44578167.97478151
79.0,44578164.97478151
79.0,44578159.97478151
78.0,44578150.97478151
78.0,44578145.97478151
77.0,44578140.97478151
77.0,44578136.01775026
77.0,44578134.01775026
75.0,44578129.01775026
71.0,44578120.01775026
71.0,44578116.01775026
73.0,44578114.01775026
77.0,44578105.01775026
77.0,44578103.01775026
83.0,44578095.01775026
82.0,44578094.01775026
83.0,44578086.01775026
85.0,44578080.01775026
86.0,44578077.01775026
86.0,44578074.01775026
85.0,44578065.01775026
85.0,44578062.01775026
85.0,44578059.01775026
84.0,44578050.01775026
83.0,44578047.01775026
83.0,44578043.01775026
82.0,44578035.01775026
81.0,44578030.01775026
79.0,44578025.01775026
79.0,44578022.01775026
80.0,44578019.01775026
78.0,44578010.01775026
78.0,44578007.01775026
78.0,44578004.01775026
81.0,44577999.01775026
78.0,44577991.01775026
77.0,44577989.01775026
78.0,44577984.01775026
81.0,44577975.01775026
82.0,44577971.01775026
83.0,44577968.01775026
87.0,44577964.01775026
89.0,44577959.01775026
90.0,44577951.01775026
92.0,44577949.01775026
92.0,44577940.01775026
92.0,44577939.01775026
91.0,44577931.01775026
90.0,44577928.01775026
89.0,44577920.01775026
88.0,44577915.01775026
87.0,44577910.01775026
87.0,44577905.01775026
87.0,44577903.01775026
90.0,44577897.01775026
90.0,44577894.01775026
90.0,44577889.01775026
88.0,44577881.01775026
87.0,44577875.01775026
86.0,44577872.01775026
87.0,44577865.01775026
87.0,44577864.01775026
88.0,44577859.01775026
95.0,44577852.01775026
103.0,44577846.01775026
102.0,44577843.01775026
84.0,44577378.0340004
85.0,44577222.1355257
85.0,44576986.957362175
70.0,44576710.95684886
70.0,44576530.95792389
65.0,44576260.457424164
71.0,44575721.459720135
72.0,44575636.95865679
70.0,44575097.459383965
78.0,44574935.961221695
77.0,44574769.46248102
77.0,44574360.46556139
78.0,44574001.96561766
75.0,44573679.96604109
73.0,44573501.465378284
76.59243774414062,44573307.57832813
68.0,44573225.07874274
75.0,44572775.07928705
78.0,44572429.57967472
77.0,44572351.0795908
79.0,44571904.58004928
79.0,44571491.08265829
82.0,44571317.58103657
88.0,44571049.08317089
87.0,44570805.08188343
84.0,44570503.08308077
77.0,44570138.10010719
77.0,44569743.611391544
78.0,44569440.11196327
83.0,44569155.11088467
73.0,44569044.61100769
85.0,44568509.11148453
74.0,44568219.11074114
72.0,44568005.111908674
63.0,44567862.111162186
78.0,44567773.34547615
72.0,44567480.16719723
78.0,44567463.43953514
74.0,44567212.738319874
94.0,44567096.51430917
80.0,44566772.326078415
71.0,44566078.306438446
70.0,44565883.30837822
73.0,44565614.80681658
72.0,44565292.30799246
69.0,44564880.80785346
70.0,44564788.30877304
75.0,44564327.808792114
75.0,44564035.308772564
70.0,44563750.80972409
72.0,44563472.810629606
64.0,44563112.306813
68.0,44562955.3074975
66.0,44562545.80785227
64.0,44562196.81034422
67.0,44561899.81184125
70.0,44561788.310231686
70.0,44561573.31161451
71.0,44561225.81138277
73.0,44560888.81330109
76.0,44560629.31371117
87.0,44560226.313153744
77.0,44559870.313723326
79.0,44559554.81400633
76.0,44559384.81429243
72.0,44559033.31469011
81.27972412109375,44558886.44810057
71.0,44558814.44895363
71.0,44558563.95163965
67.0,44558146.952908754
66.0,44558084.73600292
88.0,44557807.82661176
89.0,44557489.91376805
82.0,44557095.0659349
71.0,44556804.885762215
74.0,44556600.88482332
76.0,44556426.88406706
76.0,44555892.38293147
77.0,44555753.88217449
77.0,44555447.38098574
83.0,44555263.88357329
78.0,44554920.86476803
79.0,44554520.3647635
86.0,44554276.86422205
83.0,44553856.863954544
81.0,44553497.36386919
91.0,44553400.86491203
91.0,44552911.3635993
89.0,44552826.36425829
80.0,44552352.86390352
82.0,44552178.36296892
82.0,44551962.36276078
82.0,44551666.36266565
81.0,44551339.862461805
85.0,44550976.112483025
79.0,44550791.93337393
83.0,44550514.44552684
79.0,44550436.945375204
84.0,44550420.226530075
77.0,44549946.04506111
77.0,44549594.0438087
78.0,44549349.54301596
78.0,44549004.041706085
80.0,44548899.0428462
77.0,44548521.53982425
77.0,44548074.03885102
76.0,44547804.287831545
77.0,44547638.28731108
76.0,44547312.7860713
76.0,44546937.28450036
75.0,44546857.7851305
80.0,44546746.04949713
59.0,44545029.24449873
55.0,44544502.246763945
55.0,44544381.24692106
54.043941497802734,44544202.38060498
65.0,44544024.88118267
62.0,44543661.38329077
54.0,44543402.38371134
47.0,44543015.88994098
47.0,44542683.88646698
50.0,44542540.887634516
51.0,44542240.88895035
52.0,44541780.88925791
49.0,44541570.88923693
50.0,44541220.88785505
51.0,44541055.88677597
53.0,44540606.38643193
52.0,44540276.38629246
52.0,44539976.38745928
51.0,44539691.386343956
51.0,44539396.38590574
51.0,44539131.38260317
49.0,44538781.37435365
49.0,44538489.5007987
49.0,44538194.50585222
49.0,44537929.515057564
49.0,44537574.51738453
49.0,44537289.51829815
52.0,44536975.89465523
54.0,44536693.896390915
52.0,44536379.7717731
48.0,44536134.775729656
47.0,44535777.40204072
46.0,44535532.40970063
46.0,44535192.4093349
46.0,44534912.284225464
47.0,44534797.28481817
47.0,44534340.03793168
45.0,44533980.040598154
46.0,44533685.042375565
45.0,44533415.04788804
46.0,44533076.811164856
46.0,44532791.812847614
50.0,44532506.81340122
49.0,44532266.815909386
50.0,44531966.820623875
49.0,44531712.327638626
51.0,44531276.82990408
51.0,44531011.82763386
51.0,44530699.82826853
52.0,44530396.8293941
51.0,44530091.836474895
51.0,44529871.83869219
51.79293441772461,44529764.940401554
50.0,44529479.95300293
48.0,44529239.94153094
48.0,44528894.94224787
51.0,44528574.94448662
50.0,44528274.94755244
50.0,44528049.95382404
52.0,44527784.953278065
54.0,44527374.95333934
53.0,44527094.95336628
52.0,44526774.95308924
54.0,44526594.95365119
56.0,44526234.9537859
49.0,44526009.96639061
47.0,44525586.45644188
47.0,44525275.829229355
47.0,44524982.079999685
46.0,44524722.08497429
46.0,44524547.09011626
48.138004302978516,44524415.681438446
72.0,44524345.18410206
55.0,44514775.25240922
57.0,44514579.2573514
56.0,44514225.2694509
57.0,44514095.275521755
58.0,44513774.27728033
64.0,44513713.51097727
58.0,44513340.33257961
54.0,44513206.83301878
74.0,44512794.33516836
68.0,44512672.33632231
75.0,44512262.34910631
75.0,44512070.34978914
70.0,44511523.85149288
72.0,44511304.35324097
69.0,44511070.35771465
71.0,44510654.36401963
71.0,44510534.86402607
71.0,44510100.36379099
65.0,44509675.363621
67.0,44509380.363526344
66.0,44509110.363857985
69.0,44508828.36368704
68.0,44508545.36340284
65.0,44508199.36328554
67.0,44507990.36275625
66.0,44507804.36131525
74.0,44507510.86171651
91.0,44507403.61122751
59.0,44507089.93154764
60.0,44506722.431396484
59.0,44506575.43109822
59.0,44506163.430463076
71.0,44505557.93086004
73.0,44505185.43846822
72.0,44504974.43057108
71.0,44504866.55653238
63.0,44504488.5564394
103.0,44504268.806498766
96.0,44504110.62625313
80.0,44503790.1260643
91.0,44503728.86038518
99.0,44503474.915111065
87.0,44503017.00114632
103.0,44502836.08728647
81.0,44502179.90705109
78.0,44501963.907272816
84.0,44501740.40698886
58.0,44501400.78201008
81.35328674316406,44501252.38365221
79.0,44501226.38365221
73.0,44500898.38477588
88.0,44500810.805131674
88.0,44500805.805131674
88.0,44500800.805131674
82.0,44500795.805131674
101.0,44500786.805131674
99.0,44500782.805131674
94.0,44500778.805131674
90.0,44500773.805131674
85.0,44500769.805131674
81.0,44500762.805131674
80.0,44500760.805131674
79.0,44500755.805131674
78.0,44500750.805131674
82.0,44500743.805131674
86.0,44500736.805131674
86.0,44500732.805131674
89.0,44500729.805131674
93.0,44500725.805131674
99.0,44500716.805131674
97.0,44500713.805131674
95.0,44500710.805131674
90.0,44500702.805131674
89.0,44500700.805131674
88.0,44500695.805131674
89.0,44500686.805131674
81.0,44500681.805131674
83.0,44500676.805131674
84.0,44500672.805131674
85.0,44500669.805131674
87.0,44500661.805131674
88.0,44500660.805131674
85.0,44500655.805131674
81.0,44500648.805131674
80.0,44500645.805131674
81.0,44500640.805131674
82.0,44500635.805131674
81.0,44500630.805131674
82.0,44500621.805131674
82.0,44500616.805131674
84.0,44500612.805131674
83.0,44500610.805131674
80.0,44500605.805131674
82.0,44500597.805131674
82.0,44500595.805131674
80.0,44500586.805131674
80.0,44500585.805131674
78.0,44500580.805131674
77.0,44500575.805131674
79.0,44500567.805131674
80.0,44500565.805131674
82.0,44500557.805131674
82.0,44500555.805131674
80.0,44500546.805131674
81.0,44500541.805131674
80.0,44500536.805131674
80.0,44500535.805131674
79.0,44500526.805131674
78.0,44500525.805131674
75.0,44500518.805131674
74.0,44500515.805131674
77.0,44500510.805131674
83.0,44500501.805131674
82.0,44500499.805131674
81.0,44500495.805131674
84.0,44500490.805131674
85.0,44500481.805131674
84.0,44500476.805131674
79.0,44500472.805131674
76.0,44500470.805131674
69.0,44500465.805131674
78.0,44500456.805131674
79.0,44500451.805131674
79.0,44500446.805131674
78.0,44500441.805131674
78.0,44500440.805131674
76.0,44500431.805131674
76.0,44500430.805131674
79.0,44500425.805131674
82.0,44500416.805131674
81.0,44500415.805131674
78.0,44500406.805131674
79.0,44500401.805131674
78.0,44500398.805131674
79.0,44500395.805131674
83.0,44500390.805131674
85.0,44500381.805131674
85.0,44500380.805131674
84.0,44500374.805131674
81.0,44500370.805131674
89.0,44500361.805131674
85.0,44500356.805131674
85.0,44500355.805131674
91.0,44500349.805131674
90.0,44500345.805131674
